"County","FIPS","Year","Grade","School Type","Measure Type","Variable","Value"
"Windham County","09015","2010-2014","Grades 9 to 12","Public","Number","Enrolled Students",5623
"Windham County","09015","2010-2014","Grades 9 to 12","Public","Number","Margins of Error",302
"Windham County","09015","2010-2014","Grades 9 to 12","Public","Percent","Enrolled Students",90.9
"Windham County","09015","2010-2014","Grades 9 to 12","Public","Percent","Margins of Error",2
"Windham County","09015","2010-2014","Grades 9 to 12","Private","Number","Enrolled Students",560
"Windham County","09015","2010-2014","Grades 9 to 12","Private","Number","Margins of Error",136
"Windham County","09015","2010-2014","Grades 9 to 12","Private","Percent","Enrolled Students",9.1
"Windham County","09015","2010-2014","Grades 9 to 12","Private","Percent","Margins of Error",2
"Windham County","09015","2011-2015","Total","Total","Number","Enrolled Students",20149
"Windham County","09015","2011-2015","Total","Total","Number","Margins of Error",725
"Windham County","09015","2011-2015","Total","Total","Percent","Enrolled Students",100
"Windham County","09015","2011-2015","Total","Total","Percent","Margins of Error",0
"Windham County","09015","2011-2015","Total","Public","Number","Enrolled Students",18298
"Windham County","09015","2011-2015","Total","Public","Number","Margins of Error",732
"Windham County","09015","2011-2015","Total","Public","Percent","Enrolled Students",90.8
"Windham County","09015","2011-2015","Total","Public","Percent","Margins of Error",2
"Windham County","09015","2011-2015","Total","Private","Number","Enrolled Students",1851
"Windham County","09015","2011-2015","Total","Private","Number","Margins of Error",282
"Windham County","09015","2011-2015","Total","Private","Percent","Enrolled Students",9.2
"Windham County","09015","2011-2015","Total","Private","Percent","Margins of Error",1
"Windham County","09015","2011-2015","Pre-K","Total","Number","Enrolled Students",1502
"Windham County","09015","2011-2015","Pre-K","Total","Number","Margins of Error",222
"Windham County","09015","2011-2015","Pre-K","Total","Percent","Enrolled Students",7.5
"Windham County","09015","2011-2015","Pre-K","Total","Percent","Margins of Error",1
"Windham County","09015","2011-2015","Pre-K","Public","Number","Enrolled Students",1181
"Windham County","09015","2011-2015","Pre-K","Public","Number","Margins of Error",217
"Windham County","09015","2011-2015","Pre-K","Public","Percent","Enrolled Students",78.6
"Windham County","09015","2011-2015","Pre-K","Public","Percent","Margins of Error",9
"Windham County","09015","2011-2015","Pre-K","Private","Number","Enrolled Students",321
"Windham County","09015","2011-2015","Pre-K","Private","Number","Margins of Error",113
"Windham County","09015","2011-2015","Pre-K","Private","Percent","Enrolled Students",21.4
"Windham County","09015","2011-2015","Pre-K","Private","Percent","Margins of Error",7
"Windham County","09015","2011-2015","K","Total","Number","Enrolled Students",1354
"Windham County","09015","2011-2015","K","Total","Number","Margins of Error",252
"Windham County","09015","2011-2015","K","Total","Percent","Enrolled Students",6.7
"Windham County","09015","2011-2015","K","Total","Percent","Margins of Error",1
"Windham County","09015","2011-2015","K","Public","Number","Enrolled Students",1275
"Windham County","09015","2011-2015","K","Public","Number","Margins of Error",248
"Windham County","09015","2011-2015","K","Public","Percent","Enrolled Students",94.2
"Windham County","09015","2011-2015","K","Public","Percent","Margins of Error",5
"Windham County","09015","2011-2015","K","Private","Number","Enrolled Students",79
"Windham County","09015","2011-2015","K","Private","Number","Margins of Error",60
"Windham County","09015","2011-2015","K","Private","Percent","Enrolled Students",5.8
"Windham County","09015","2011-2015","K","Private","Percent","Margins of Error",4
"Windham County","09015","2011-2015","Grades 1 to 4","Total","Number","Enrolled Students",5822
"Windham County","09015","2011-2015","Grades 1 to 4","Total","Number","Margins of Error",411
"Windham County","09015","2011-2015","Grades 1 to 4","Total","Percent","Enrolled Students",28.9
"Windham County","09015","2011-2015","Grades 1 to 4","Total","Percent","Margins of Error",2
"Windham County","09015","2011-2015","Grades 1 to 4","Public","Number","Enrolled Students",5441
"Windham County","09015","2011-2015","Grades 1 to 4","Public","Number","Margins of Error",418
"Windham County","09015","2011-2015","Grades 1 to 4","Public","Percent","Enrolled Students",93.5
"Windham County","09015","2011-2015","Grades 1 to 4","Public","Percent","Margins of Error",3
"Windham County","09015","2011-2015","Grades 1 to 4","Private","Number","Enrolled Students",381
"Windham County","09015","2011-2015","Grades 1 to 4","Private","Number","Margins of Error",135
"Windham County","09015","2011-2015","Grades 1 to 4","Private","Percent","Enrolled Students",6.5
"Windham County","09015","2011-2015","Grades 1 to 4","Private","Percent","Margins of Error",2
"Windham County","09015","2011-2015","Grades 5 to 8","Total","Number","Enrolled Students",5476
"Windham County","09015","2011-2015","Grades 5 to 8","Total","Number","Margins of Error",407
"Windham County","09015","2011-2015","Grades 5 to 8","Total","Percent","Enrolled Students",27.2
"Windham County","09015","2011-2015","Grades 5 to 8","Total","Percent","Margins of Error",2
"Windham County","09015","2011-2015","Grades 5 to 8","Public","Number","Enrolled Students",4915
"Windham County","09015","2011-2015","Grades 5 to 8","Public","Number","Margins of Error",405
"Windham County","09015","2011-2015","Grades 5 to 8","Public","Percent","Enrolled Students",89.8
"Windham County","09015","2011-2015","Grades 5 to 8","Public","Percent","Margins of Error",3
"Windham County","09015","2011-2015","Grades 5 to 8","Private","Number","Enrolled Students",561
"Windham County","09015","2011-2015","Grades 5 to 8","Private","Number","Margins of Error",166
"Windham County","09015","2011-2015","Grades 5 to 8","Private","Percent","Enrolled Students",10.2
"Windham County","09015","2011-2015","Grades 5 to 8","Private","Percent","Margins of Error",3
"Windham County","09015","2011-2015","Grades 9 to 12","Total","Number","Enrolled Students",5995
"Windham County","09015","2011-2015","Grades 9 to 12","Total","Number","Margins of Error",281
"Windham County","09015","2011-2015","Grades 9 to 12","Total","Percent","Enrolled Students",29.8
"Windham County","09015","2011-2015","Grades 9 to 12","Total","Percent","Margins of Error",1
"Windham County","09015","2011-2015","Grades 9 to 12","Public","Number","Enrolled Students",5486
"Windham County","09015","2011-2015","Grades 9 to 12","Public","Number","Margins of Error",298
"Windham County","09015","2011-2015","Grades 9 to 12","Public","Percent","Enrolled Students",91.5
"Windham County","09015","2011-2015","Grades 9 to 12","Public","Percent","Margins of Error",2
"Windham County","09015","2011-2015","Grades 9 to 12","Private","Number","Enrolled Students",509
"Windham County","09015","2011-2015","Grades 9 to 12","Private","Number","Margins of Error",133
"Windham County","09015","2011-2015","Grades 9 to 12","Private","Percent","Enrolled Students",8.5
"Windham County","09015","2011-2015","Grades 9 to 12","Private","Percent","Margins of Error",2
"Windham County","09015","2012-2016","Total","Total","Number","Enrolled Students",19819
"Windham County","09015","2012-2016","Total","Total","Number","Margins of Error",763
"Windham County","09015","2012-2016","Total","Total","Percent","Enrolled Students",100
"Windham County","09015","2012-2016","Total","Total","Percent","Margins of Error",0
"Windham County","09015","2012-2016","Total","Public","Number","Enrolled Students",18238
"Windham County","09015","2012-2016","Total","Public","Number","Margins of Error",759
"Windham County","09015","2012-2016","Total","Public","Percent","Enrolled Students",92
"Windham County","09015","2012-2016","Total","Public","Percent","Margins of Error",2
"Windham County","09015","2012-2016","Total","Private","Number","Enrolled Students",1581
"Windham County","09015","2012-2016","Total","Private","Number","Margins of Error",262
"Windham County","09015","2012-2016","Total","Private","Percent","Enrolled Students",8
"Windham County","09015","2012-2016","Total","Private","Percent","Margins of Error",1
"Windham County","09015","2012-2016","Pre-K","Total","Number","Enrolled Students",1469
"Windham County","09015","2012-2016","Pre-K","Total","Number","Margins of Error",255
"Windham County","09015","2012-2016","Pre-K","Total","Percent","Enrolled Students",7.4
"Windham County","09015","2012-2016","Pre-K","Total","Percent","Margins of Error",1
"Windham County","09015","2012-2016","Pre-K","Public","Number","Enrolled Students",1237
"Windham County","09015","2012-2016","Pre-K","Public","Number","Margins of Error",249
"Windham County","09015","2012-2016","Pre-K","Public","Percent","Enrolled Students",84.2
"Windham County","09015","2012-2016","Pre-K","Public","Percent","Margins of Error",9
"Windham County","09015","2012-2016","Pre-K","Private","Number","Enrolled Students",232
"Windham County","09015","2012-2016","Pre-K","Private","Number","Margins of Error",94
"Windham County","09015","2012-2016","Pre-K","Private","Percent","Enrolled Students",15.8
"Windham County","09015","2012-2016","Pre-K","Private","Percent","Margins of Error",6
"Windham County","09015","2012-2016","K","Total","Number","Enrolled Students",1447
"Windham County","09015","2012-2016","K","Total","Number","Margins of Error",249
"Windham County","09015","2012-2016","K","Total","Percent","Enrolled Students",7.3
"Windham County","09015","2012-2016","K","Total","Percent","Margins of Error",1
"Windham County","09015","2012-2016","K","Public","Number","Enrolled Students",1394
"Windham County","09015","2012-2016","K","Public","Number","Margins of Error",246
"Windham County","09015","2012-2016","K","Public","Percent","Enrolled Students",96.3
"Windham County","09015","2012-2016","K","Public","Percent","Margins of Error",4
"Windham County","09015","2012-2016","K","Private","Number","Enrolled Students",53
"Windham County","09015","2012-2016","K","Private","Number","Margins of Error",48
"Windham County","09015","2012-2016","K","Private","Percent","Enrolled Students",3.7
"Windham County","09015","2012-2016","K","Private","Percent","Margins of Error",3
"Windham County","09015","2012-2016","Grades 1 to 4","Total","Number","Enrolled Students",5634
"Windham County","09015","2012-2016","Grades 1 to 4","Total","Number","Margins of Error",433
"Windham County","09015","2012-2016","Grades 1 to 4","Total","Percent","Enrolled Students",28.4
"Windham County","09015","2012-2016","Grades 1 to 4","Total","Percent","Margins of Error",2
"Windham County","09015","2012-2016","Grades 1 to 4","Public","Number","Enrolled Students",5337
"Windham County","09015","2012-2016","Grades 1 to 4","Public","Number","Margins of Error",429
"Windham County","09015","2012-2016","Grades 1 to 4","Public","Percent","Enrolled Students",94.7
"Windham County","09015","2012-2016","Grades 1 to 4","Public","Percent","Margins of Error",2
"Windham County","09015","2012-2016","Grades 1 to 4","Private","Number","Enrolled Students",297
"Windham County","09015","2012-2016","Grades 1 to 4","Private","Number","Margins of Error",99
"Windham County","09015","2012-2016","Grades 1 to 4","Private","Percent","Enrolled Students",5.3
"Windham County","09015","2012-2016","Grades 1 to 4","Private","Percent","Margins of Error",2
"Windham County","09015","2012-2016","Grades 5 to 8","Total","Number","Enrolled Students",5329
"Windham County","09015","2012-2016","Grades 5 to 8","Total","Number","Margins of Error",434
"Windham County","09015","2012-2016","Grades 5 to 8","Total","Percent","Enrolled Students",26.9
"Windham County","09015","2012-2016","Grades 5 to 8","Total","Percent","Margins of Error",2
"Windham County","09015","2012-2016","Grades 5 to 8","Public","Number","Enrolled Students",4823
"Windham County","09015","2012-2016","Grades 5 to 8","Public","Number","Margins of Error",424
"Windham County","09015","2012-2016","Grades 5 to 8","Public","Percent","Enrolled Students",90.5
"Windham County","09015","2012-2016","Grades 5 to 8","Public","Percent","Margins of Error",3
"Windham County","09015","2012-2016","Grades 5 to 8","Private","Number","Enrolled Students",506
