FIPSCode,LocationType,Location,ParentCounty,GradeLevel,TimeFrame,DataFormat,Data
06605040,School District,Biggs Unified,Butte County,Grade 9,2017,Percent,40.0
06605040,School District,Biggs Unified,Butte County,Grade 9,2018,Percent,47.3
06007,County,Butte County,,Grade 5,2014,Percent,36.5
06007,County,Butte County,,Grade 5,2015,Percent,39.4
06007,County,Butte County,,Grade 5,2016,Percent,37.8
06007,County,Butte County,,Grade 5,2017,Percent,38.5
06007,County,Butte County,,Grade 5,2018,Percent,39.7
06007,County,Butte County,,Grade 7,2014,Percent,39.3
06007,County,Butte County,,Grade 7,2015,Percent,36.7
06007,County,Butte County,,Grade 7,2016,Percent,36.3
06007,County,Butte County,,Grade 7,2017,Percent,38.5
06007,County,Butte County,,Grade 7,2018,Percent,38.0
06007,County,Butte County,,Grade 9,2014,Percent,35.3
06007,County,Butte County,,Grade 9,2015,Percent,33.2
06007,County,Butte County,,Grade 9,2016,Percent,36.0
06007,County,Butte County,,Grade 9,2017,Percent,38.2
06007,County,Butte County,,Grade 9,2018,Percent,36.9
06608370,School District,Chico Unified,Butte County,Grade 5,2014,Percent,32.8
06608370,School District,Chico Unified,Butte County,Grade 5,2015,Percent,37.6
06608370,School District,Chico Unified,Butte County,Grade 5,2016,Percent,35.8
06608370,School District,Chico Unified,Butte County,Grade 5,2017,Percent,34.9
06608370,School District,Chico Unified,Butte County,Grade 5,2018,Percent,38.9
06608370,School District,Chico Unified,Butte County,Grade 7,2014,Percent,30.1
06608370,School District,Chico Unified,Butte County,Grade 7,2015,Percent,32.4
06608370,School District,Chico Unified,Butte County,Grade 7,2016,Percent,28.8
06608370,School District,Chico Unified,Butte County,Grade 7,2017,Percent,36.7
06608370,School District,Chico Unified,Butte County,Grade 7,2018,Percent,35.3
06608370,School District,Chico Unified,Butte County,Grade 9,2014,Percent,37.4
06608370,School District,Chico Unified,Butte County,Grade 9,2015,Percent,30.4
06608370,School District,Chico Unified,Butte County,Grade 9,2016,Percent,32.3
06608370,School District,Chico Unified,Butte County,Grade 9,2017,Percent,35.3
06608370,School District,Chico Unified,Butte County,Grade 9,2018,Percent,32.0
06611730,School District,Durham Unified,Butte County,Grade 5,2014,Percent,39.1
06611730,School District,Durham Unified,Butte County,Grade 5,2015,Percent,38.4
06611730,School District,Durham Unified,Butte County,Grade 5,2016,Percent,37.3
06611730,School District,Durham Unified,Butte County,Grade 5,2017,Percent,41.7
06611730,School District,Durham Unified,Butte County,Grade 5,2018,Percent,31.8
06611730,School District,Durham Unified,Butte County,Grade 7,2014,Percent,43.5
06611730,School District,Durham Unified,Butte County,Grade 7,2015,Percent,34.8
06611730,School District,Durham Unified,Butte County,Grade 7,2016,Percent,35.7
06611730,School District,Durham Unified,Butte County,Grade 7,2017,Percent,37.5
06611730,School District,Durham Unified,Butte County,Grade 7,2018,Percent,36.6
06611730,School District,Durham Unified,Butte County,Grade 9,2014,Percent,30.6
06611730,School District,Durham Unified,Butte County,Grade 9,2015,Percent,28.1
06611730,School District,Durham Unified,Butte County,Grade 9,2016,Percent,46.3
06611730,School District,Durham Unified,Butte County,Grade 9,2017,Percent,31.7
06611730,School District,Durham Unified,Butte County,Grade 9,2018,Percent,36.0
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 5,2014,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 5,2015,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 5,2016,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 5,2017,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 5,2018,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 7,2014,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 7,2015,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 7,2016,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 7,2017,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 7,2018,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 9,2014,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 9,2015,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 9,2016,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 9,2017,Percent,S
06613710,School District,Feather Falls Union Elementary,Butte County,Grade 9,2018,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 5,2014,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 5,2015,Percent,N_A
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 5,2016,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 5,2017,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 5,2018,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 7,2014,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 7,2015,Percent,N_A
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 7,2016,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 7,2017,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 7,2018,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 9,2014,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 9,2015,Percent,N_A
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 9,2016,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 9,2017,Percent,S
06615480,School District,Golden Feather Union Elementary,Butte County,Grade 9,2018,Percent,S
06600051,School District,Gridley Unified,Butte County,Grade 5,2014,Percent,45.4
06600051,School District,Gridley Unified,Butte County,Grade 5,2015,Percent,46.9
06600051,School District,Gridley Unified,Butte County,Grade 5,2016,Percent,31.6
06600051,School District,Gridley Unified,Butte County,Grade 5,2017,Percent,36.3
06600051,School District,Gridley Unified,Butte County,Grade 5,2018,Percent,55.4
06600051,School District,Gridley Unified,Butte County,Grade 7,2014,Percent,S
06600051,School District,Gridley Unified,Butte County,Grade 7,2015,Percent,34.0
06600051,School District,Gridley Unified,Butte County,Grade 7,2016,Percent,35.3
06600051,School District,Gridley Unified,Butte County,Grade 7,2017,Percent,34.2
06600051,School District,Gridley Unified,Butte County,Grade 7,2018,Percent,33.1
06600051,School District,Gridley Unified,Butte County,Grade 9,2014,Percent,38.6
06600051,School District,Gridley Unified,Butte County,Grade 9,2015,Percent,41.5
06600051,School District,Gridley Unified,Butte County,Grade 9,2016,Percent,39.5
06600051,School District,Gridley Unified,Butte County,Grade 9,2017,Percent,42.9
06600051,School District,Gridley Unified,Butte County,Grade 9,2018,Percent,44.8
06623700,School District,Manzanita Elementary,Butte County,Grade 5,2014,Percent,S
06623700,School District,Manzanita Elementary,Butte County,Grade 5,2015,Percent,S
06623700,School District,Manzanita Elementary,Butte County,Grade 5,2016,Percent,31.4
06623700,School District,Manzanita Elementary,Butte County,Grade 5,2017,Percent,S
06623700,School District,Manzanita Elementary,Butte County,Grade 5,2018,Percent,35.0
06623700,School District,Manzanita Elementary,Butte County,Grade 7,2014,Percent,24.3
06623700,School District,Manzanita Elementary,Butte County,Grade 7,2015,Percent,24.1
06623700,School District,Manzanita Elementary,Butte County,Grade 7,2016,Percent,S
06623700,School District,Manzanita Elementary,Butte County,Grade 7,2017,Percent,S
06623700,School District,Manzanita Elementary,Butte County,Grade 7,2018,Percent,34.3
06623700,School District,Manzanita Elementary,Butte County,Grade 9,2014,Percent,S
06623700,School District,Manzanita Elementary,Butte County,Grade 9,2015,Percent,S
06623700,School District,Manzanita Elementary,Butte County,Grade 9,2016,Percent,S
06623700,School District,Manzanita Elementary,Butte County,Grade 9,2017,Percent,S
06623700,School District,Manzanita Elementary,Butte County,Grade 9,2018,Percent,S
06629100,School District,Oroville City Elementary,Butte County,Grade 5,2014,Percent,42.4
06629100,School District,Oroville City Elementary,Butte County,Grade 5,2015,Percent,45.3
06629100,School District,Oroville City Elementary,Butte County,Grade 5,2016,Percent,43.2
06629100,School District,Oroville City Elementary,Butte County,Grade 5,2017,Percent,44.5
06629100,School District,Oroville City Elementary,Butte County,Grade 5,2018,Percent,46.9
06629100,School District,Oroville City Elementary,Butte County,Grade 7,2014,Percent,44.5
06629100,School District,Oroville City Elementary,Butte County,Grade 7,2015,Percent,46.2
06629100,School District,Oroville City Elementary,Butte County,Grade 7,2016,Percent,40.7
06629100,School District,Oroville City Elementary,Butte County,Grade 7,2017,Percent,42.2
06629100,School District,Oroville City Elementary,Butte County,Grade 7,2018,Percent,52.9
06629100,School District,Oroville City Elementary,Butte County,Grade 9,2014,Percent,S
06629100,School District,Oroville City Elementary,Butte County,Grade 9,2015,Percent,S
06629100,School District,Oroville City Elementary,Butte County,Grade 9,2016,Percent,S
06629100,School District,Oroville City Elementary,Butte County,Grade 9,2017,Percent,S
06629100,School District,Oroville City Elementary,Butte County,Grade 9,2018,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 5,2014,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 5,2015,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 5,2016,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 5,2017,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 5,2018,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 7,2014,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 7,2015,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 7,2016,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 7,2017,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 7,2018,Percent,S
06629130,School District,Oroville Union High,Butte County,Grade 9,2014,Percent,34.7
06629130,School District,Oroville Union High,Butte County,Grade 9,2015,Percent,37.8
06629130,School District,Oroville Union High,Butte County,Grade 9,2016,Percent,45.6
06629130,School District,Oroville Union High,Butte County,Grade 9,2017,Percent,45.9
06629130,School District,Oroville Union High,Butte County,Grade 9,2018,Percent,43.6
06629540,School District,Palermo Union Elementary,Butte County,Grade 5,2014,Percent,35.3
06629540,School District,Palermo Union Elementary,Butte County,Grade 5,2015,Percent,42.0
06629540,School District,Palermo Union Elementary,Butte County,Grade 5,2016,Percent,49.3
06629540,School District,Palermo Union Elementary,Butte County,Grade 5,2017,Percent,48.7
06629540,School District,Palermo Union Elementary,Butte County,Grade 5,2018,Percent,37.4
06629540,School District,Palermo Union Elementary,Butte County,Grade 7,2014,Percent,46.2
06629540,School District,Palermo Union Elementary,Butte County,Grade 7,2015,Percent,39.7
06629540,School District,Palermo Union Elementary,Butte County,Grade 7,2016,Percent,53.0
06629540,School District,Palermo Union Elementary,Butte County,Grade 7,2017,Percent,53.2
06629540,School District,Palermo Union Elementary,Butte County,Grade 7,2018,Percent,54.6
06629540,School District,Palermo Union Elementary,Butte County,Grade 9,2014,Percent,S
06629540,School District,Palermo Union Elementary,Butte County,Grade 9,2015,Percent,S
06629540,School District,Palermo Union Elementary,Butte County,Grade 9,2016,Percent,S
06629540,School District,Palermo Union Elementary,Butte County,Grade 9,2017,Percent,S
06629540,School District,Palermo Union Elementary,Butte County,Grade 9,2018,Percent,S
06629820,School District,Paradise Unified,Butte County,Grade 5,2014,Percent,38.4
06629820,School District,Paradise Unified,Butte County,Grade 5,2015,Percent,37.0
06629820,School District,Paradise Unified,Butte County,Grade 5,2016,Percent,33.3
06629820,School District,Paradise Unified,Butte County,Grade 5,2017,Percent,42.3
06629820,School District,Paradise Unified,Butte County,Grade 5,2018,Percent,40.0
06629820,School District,Paradise Unified,Butte County,Grade 7,2014,Percent,32.5
06629820,School District,Paradise Unified,Butte County,Grade 7,2015,Percent,37.1
06629820,School District,Paradise Unified,Butte County,Grade 7,2016,Percent,37.4
06629820,School District,Paradise Unified,Butte County,Grade 7,2017,Percent,44.8
06629820,School District,Paradise Unified,Butte County,Grade 7,2018,Percent,29.9
06629820,School District,Paradise Unified,Butte County,Grade 9,2014,Percent,27.4
06629820,School District,Paradise Unified,Butte County,Grade 9,2015,Percent,30.8
06629820,School District,Paradise Unified,Butte County,Grade 9,2016,Percent,28.5
06629820,School District,Paradise Unified,Butte County,Grade 9,2017,Percent,33.6
06629820,School District,Paradise Unified,Butte County,Grade 9,2018,Percent,32.4
06630520,School District,Pioneer Union Elementary,Butte County,Grade 5,2014,Percent,S
06630520,School District,Pioneer Union Elementary,Butte County,Grade 5,2015,Percent,S
06630520,School District,Pioneer Union Elementary,Butte County,Grade 5,2016,Percent,S
06630520,School District,Pioneer Union Elementary,Butte County,Grade 5,2017,Percent,S
06630520,School District,Pioneer Union Elementary,Butte County,Grade 5,2018,Percent,S
06630520,School District,Pioneer Union Elementary,Butte County,Grade 7,2014,Percent,S
06630520,School District,Pioneer Union Elementary,Butte County,Grade 7,2015,Percent,S
06630520,School District,Pioneer Union Elementary,Butte County,Grade 7,2016,Percent,S
