FIPSCode,LocationType,Location,ParentCounty,Gender,GradeLevel,TimeFrame,DataFormat,Data
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Female,Grade 9,2014,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Female,Grade 9,2015,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Female,Grade 9,2016,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Female,Grade 9,2017,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Female,Grade 9,2018,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 5,2014,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 5,2015,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 5,2016,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 5,2017,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 5,2018,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 7,2014,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 7,2015,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 7,2016,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 7,2017,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 7,2018,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 9,2014,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 9,2015,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 9,2016,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 9,2017,Percent,S
06626340,School District,Mt. Baldy Joint Elementary,San Bernardino County,Male,Grade 9,2018,Percent,S
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 5,2014,Percent,34.3
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 5,2015,Percent,36.8
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 5,2016,Percent,38.8
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 5,2017,Percent,36.4
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 5,2018,Percent,36.6
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 7,2014,Percent,37.4
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 7,2015,Percent,38.6
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 7,2016,Percent,39.7
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 7,2017,Percent,41.8
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 7,2018,Percent,42.3
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 9,2014,Percent,37.9
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 9,2015,Percent,43.5
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 9,2016,Percent,39.1
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 9,2017,Percent,42.5
06626370,School District,Mt. Diablo Unified,Contra Costa County,Female,Grade 9,2018,Percent,43.2
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 5,2014,Percent,36.8
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 5,2015,Percent,43.1
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 5,2016,Percent,41.8
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 5,2017,Percent,43.5
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 5,2018,Percent,43.4
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 7,2014,Percent,39.3
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 7,2015,Percent,41.9
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 7,2016,Percent,36.4
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 7,2017,Percent,42.2
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 7,2018,Percent,43.9
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 9,2014,Percent,37.6
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 9,2015,Percent,39.5
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 9,2016,Percent,40.8
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 9,2017,Percent,42.1
06626370,School District,Mt. Diablo Unified,Contra Costa County,Male,Grade 9,2018,Percent,37.9
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 5,2014,Percent,40.9
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 5,2015,Percent,43.1
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 5,2016,Percent,45.7
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 5,2017,Percent,41.5
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 5,2018,Percent,43.3
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 7,2014,Percent,45.4
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 7,2015,Percent,52.5
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 7,2016,Percent,46.6
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 7,2017,Percent,43.0
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 7,2018,Percent,40.2
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 9,2014,Percent,S
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 9,2015,Percent,S
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 9,2016,Percent,S
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 9,2017,Percent,S
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Female,Grade 9,2018,Percent,S
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 5,2014,Percent,57.1
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 5,2015,Percent,56.9
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 5,2016,Percent,55.4
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 5,2017,Percent,48.7
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 5,2018,Percent,49.2
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 7,2014,Percent,47.6
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 7,2015,Percent,42.0
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 7,2016,Percent,44.6
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 7,2017,Percent,56.5
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 7,2018,Percent,46.3
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 9,2014,Percent,S
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 9,2015,Percent,S
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 9,2016,Percent,S
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 9,2017,Percent,S
06626400,School District,Mount Pleasant Elementary,Santa Clara County,Male,Grade 9,2018,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 5,2014,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 5,2015,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 5,2016,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 5,2017,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 5,2018,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 7,2014,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 7,2015,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 7,2016,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 7,2017,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 7,2018,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 9,2014,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 9,2015,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 9,2016,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 9,2017,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Female,Grade 9,2018,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 5,2014,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 5,2015,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 5,2016,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 5,2017,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 5,2018,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 7,2014,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 7,2015,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 7,2016,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 7,2017,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 7,2018,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 9,2014,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 9,2015,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 9,2016,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 9,2017,Percent,S
06626430,School District,Mulberry Elementary,Imperial County,Male,Grade 9,2018,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 5,2014,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 5,2015,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 5,2016,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 5,2017,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 5,2018,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 7,2014,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 7,2015,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 7,2016,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 7,2017,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 7,2018,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 9,2014,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 9,2015,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 9,2016,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 9,2017,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Female,Grade 9,2018,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 5,2014,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 5,2015,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 5,2016,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 5,2017,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 5,2018,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 7,2014,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 7,2015,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 7,2016,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 7,2017,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 7,2018,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 9,2014,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 9,2015,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 9,2016,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 9,2017,Percent,S
06626460,School District,Mupu Elementary,Ventura County,Male,Grade 9,2018,Percent,S
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 5,2014,Percent,28.4
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 5,2015,Percent,21.2
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 5,2016,Percent,16.7
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 5,2017,Percent,22.1
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 5,2018,Percent,25.0
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 7,2014,Percent,32.9
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 7,2015,Percent,29.1
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 7,2016,Percent,44.6
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 7,2017,Percent,41.2
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 7,2018,Percent,40.5
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 9,2014,Percent,30.4
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 9,2015,Percent,23.2
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 9,2016,Percent,34.8
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 9,2017,Percent,32.3
06626490,School District,Muroc Joint Unified,Kern County,Female,Grade 9,2018,Percent,45.1
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 5,2014,Percent,25.0
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 5,2015,Percent,25.0
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 5,2016,Percent,36.7
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 5,2017,Percent,29.6
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 5,2018,Percent,30.6
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 7,2014,Percent,15.9
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 7,2015,Percent,27.6
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 7,2016,Percent,36.1
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 7,2017,Percent,29.6
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 7,2018,Percent,41.5
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 9,2014,Percent,33.3
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 9,2015,Percent,31.3
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 9,2016,Percent,23.4
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 9,2017,Percent,22.9
06626490,School District,Muroc Joint Unified,Kern County,Male,Grade 9,2018,Percent,34.6
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 5,2014,Percent,31.6
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 5,2015,Percent,29.0
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 5,2016,Percent,42.2
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 5,2017,Percent,28.3
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 5,2018,Percent,33.7
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 7,2014,Percent,34.7
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 7,2015,Percent,54.5
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 7,2016,Percent,58.2
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 7,2017,Percent,45.4
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 7,2018,Percent,40.3
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 9,2014,Percent,26.9
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 9,2015,Percent,31.1
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 9,2016,Percent,28.7
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 9,2017,Percent,32.1
06626640,School District,Napa Valley Unified,Napa County,Female,Grade 9,2018,Percent,31.8
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 5,2014,Percent,38.5
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 5,2015,Percent,35.2
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 5,2016,Percent,50.2
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 5,2017,Percent,37.7
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 5,2018,Percent,44.8
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 7,2014,Percent,38.7
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 7,2015,Percent,52.4
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 7,2016,Percent,63.1
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 7,2017,Percent,45.5
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 7,2018,Percent,44.3
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 9,2014,Percent,35.2
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 9,2015,Percent,38.2
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 9,2016,Percent,37.3
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 9,2017,Percent,38.7
06626640,School District,Napa Valley Unified,Napa County,Male,Grade 9,2018,Percent,40.8
06626670,School District,National Elementary,San Diego County,Female,Grade 5,2014,Percent,44.2
06626670,School District,National Elementary,San Diego County,Female,Grade 5,2015,Percent,46.3
06626670,School District,National Elementary,San Diego County,Female,Grade 5,2016,Percent,43.3
06626670,School District,National Elementary,San Diego County,Female,Grade 5,2017,Percent,50.0
06626670,School District,National Elementary,San Diego County,Female,Grade 5,2018,Percent,41.2
06626670,School District,National Elementary,San Diego County,Female,Grade 7,2014,Percent,S
06626670,School District,National Elementary,San Diego County,Female,Grade 7,2015,Percent,S
06626670,School District,National Elementary,San Diego County,Female,Grade 7,2016,Percent,S
06626670,School District,National Elementary,San Diego County,Female,Grade 7,2017,Percent,S
06626670,School District,National Elementary,San Diego County,Female,Grade 7,2018,Percent,S
06626670,School District,National Elementary,San Diego County,Female,Grade 9,2014,Percent,S
06626670,School District,National Elementary,San Diego County,Female,Grade 9,2015,Percent,S
06626670,School District,National Elementary,San Diego County,Female,Grade 9,2016,Percent,S
06626670,School District,National Elementary,San Diego County,Female,Grade 9,2017,Percent,S
06626670,School District,National Elementary,San Diego County,Female,Grade 9,2018,Percent,S
06626670,School District,National Elementary,San Diego County,Male,Grade 5,2014,Percent,55.9
06626670,School District,National Elementary,San Diego County,Male,Grade 5,2015,Percent,52.7
06626670,School District,National Elementary,San Diego County,Male,Grade 5,2016,Percent,49.4
06626670,School District,National Elementary,San Diego County,Male,Grade 5,2017,Percent,56.1
06626670,School District,National Elementary,San Diego County,Male,Grade 5,2018,Percent,51.5
06626670,School District,National Elementary,San Diego County,Male,Grade 7,2014,Percent,S
06626670,School District,National Elementary,San Diego County,Male,Grade 7,2015,Percent,S
06626670,School District,National Elementary,San Diego County,Male,Grade 7,2016,Percent,S
06626670,School District,National Elementary,San Diego County,Male,Grade 7,2017,Percent,S
06626670,School District,National Elementary,San Diego County,Male,Grade 7,2018,Percent,S
06626670,School District,National Elementary,San Diego County,Male,Grade 9,2014,Percent,S
06626670,School District,National Elementary,San Diego County,Male,Grade 9,2015,Percent,S
06626670,School District,National Elementary,San Diego County,Male,Grade 9,2016,Percent,S
06626670,School District,National Elementary,San Diego County,Male,Grade 9,2017,Percent,S
06626670,School District,National Elementary,San Diego County,Male,Grade 9,2018,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 5,2014,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 5,2015,Percent,39.5
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 5,2016,Percent,28.2
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 5,2017,Percent,37.1
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 5,2018,Percent,44.7
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 7,2014,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 7,2015,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 7,2016,Percent,22.6
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 7,2017,Percent,22.0
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 7,2018,Percent,20.5
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 9,2014,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 9,2015,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 9,2016,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 9,2017,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Female,Grade 9,2018,Percent,15.6
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 5,2014,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 5,2015,Percent,48.7
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 5,2016,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 5,2017,Percent,45.0
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 5,2018,Percent,47.9
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 7,2014,Percent,29.4
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 7,2015,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 7,2016,Percent,37.2
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 7,2017,Percent,37.2
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 7,2018,Percent,48.8
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 9,2014,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 9,2015,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 9,2016,Percent,30.3
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 9,2017,Percent,S
06626760,School District,Needles Unified,San Bernardino County,Male,Grade 9,2018,Percent,30.6
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 5,2014,Percent,29.4
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 5,2015,Percent,21.7
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 5,2016,Percent,31.5
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 5,2017,Percent,19.3
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 5,2018,Percent,33.3
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 7,2014,Percent,22.4
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 7,2015,Percent,34.7
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 7,2016,Percent,29.7
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 7,2017,Percent,28.3
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 7,2018,Percent,31.5
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 9,2014,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 9,2015,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 9,2016,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 9,2017,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Female,Grade 9,2018,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 5,2014,Percent,31.8
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 5,2015,Percent,31.8
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 5,2016,Percent,37.1
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 5,2017,Percent,30.6
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 5,2018,Percent,30.2
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 7,2014,Percent,27.7
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 7,2015,Percent,25.0
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 7,2016,Percent,21.7
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 7,2017,Percent,22.4
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 7,2018,Percent,27.0
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 9,2014,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 9,2015,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 9,2016,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 9,2017,Percent,S
06626820,School District,Nevada City Elementary,Nevada County,Male,Grade 9,2018,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 5,2014,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 5,2015,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 5,2016,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 5,2017,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 5,2018,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 7,2014,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 7,2015,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 7,2016,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 7,2017,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 7,2018,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 9,2014,Percent,19.6
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 9,2015,Percent,26.7
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 9,2016,Percent,36.2
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 9,2017,Percent,27.3
06626880,School District,Nevada Joint Union High,Nevada County,Female,Grade 9,2018,Percent,34.2
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 5,2014,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 5,2015,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 5,2016,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 5,2017,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 5,2018,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 7,2014,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 7,2015,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 7,2016,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 7,2017,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 7,2018,Percent,S
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 9,2014,Percent,18.7
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 9,2015,Percent,29.9
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 9,2016,Percent,39.4
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 9,2017,Percent,26.6
06626880,School District,Nevada Joint Union High,Nevada County,Male,Grade 9,2018,Percent,25.9
06626910,School District,New Haven Unified,Alameda County,Female,Grade 5,2014,Percent,S
06626910,School District,New Haven Unified,Alameda County,Female,Grade 5,2015,Percent,39.4
06626910,School District,New Haven Unified,Alameda County,Female,Grade 5,2016,Percent,45.4
06626910,School District,New Haven Unified,Alameda County,Female,Grade 5,2017,Percent,41.6
06626910,School District,New Haven Unified,Alameda County,Female,Grade 5,2018,Percent,39.4
06626910,School District,New Haven Unified,Alameda County,Female,Grade 7,2014,Percent,S
